Nombre,Cámara de Comercio,Número de Matrícula,Fecha de Matrícula,Estado de la matrícula,Fecha de renovación,Último año renovado,latitud,longitud,direccion
MINIMERCADO JUSTO Y BUENO FRAGUITA,BOGOTA,2911185,2018/01/29,ACTIVA,2021/03/19,2021,4.6940624,-74.0564594,"Cra. 45 #106 - 15, Bogotá, Colombia"
SUPERMERCADO JUSTO Y BUENO SAN JOSE DEL FRAGUA,FLORENCIA PARA EL CAQUETA,112529,2019/12/11,ACTIVA,2021/01/22,2021,1.32898,-75.974001,"Calle 3 # 3 - 31, San José Del Fragua, San José Del Fragüa, Caquetá, Colombia"
MINIMERCADO JUSTO Y BUENO LA CONCORDIA,BUCARAMANGA,9000372750,2017/04/12,ACTIVA,2021/03/17,2021,4.7062477,-74.200627,"el Hato, Cra. 2 #19-02, Funza, Cundinamarca, Colombia"
JUSTO Y BUENO CARTAGENA EL RECREO,CARTAGENA,42784802,2020/01/14,ACTIVA,2021/03/26,2021,10.3867092,-75.4721362,"Calle 31 A # 80D - 27, Provincia de Cartagena, Bolívar, Colombia"
MINIMERCADO JUSTO Y BUENO CUADRANTE AMERICAS,BOGOTA,2738062,2016/09/28,ACTIVA,2021/03/19,2021,4.966703499999999,-73.9145291,"Cra. 6 # 12-41, Tocancipá, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO EL CLARET,BOGOTA,3045150,2018/12/12,ACTIVA,2021/03/19,2021,4.6940624,-74.0564594,"Cra. 45 #106 - 15, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO RESTREPO CR 16 SUR,BOGOTA,2654739,2016/02/16,ACTIVA,2021/03/19,2021,4.5823526,-74.0969501,"Cra. 12D #16 Sur-48, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO VILLAVICENCIO COVISAN,VILLAVICENCIO,324826,2017/12/18,ACTIVA,2021/03/09,2021,4.1469661,-73.6180147,"Calle 35 #17-25 Este, Villavicencio, Meta, Colombia"
MINIMERCADO JUSTO Y BUENO VILLAVICENCIO HACARITAMA,VILLAVICENCIO,319491,2017/08/22,ACTIVA,2021/03/09,2021,4.128589300000001,-73.61411869999999,"Cl. 4 # 13 - 24, Villavicencio, Meta, Colombia"
SUPERMERCADO JUSTO Y BUENO CASTILLA LA NUEVA META,VILLAVICENCIO,380969,2020/10/30,ACTIVA,2021/03/26,2021,4.1454086,-73.606222,"4e - 1, Cl. 35, Villavicencio, Meta, Colombia"
SUPERMERCADO JUSTO Y BUENO FONTIBON GUADUAL,BOGOTA,3190285,2019/11/14,ACTIVA,2021/03/19,2021,4.6809006,-74.1380862,"Bogotá, Colombia"
SUPERMERCADO JUSTO Y BUENO SAN JOSE PORVENIR,SAN JOSE,24070,2020/12/14,ACTIVA,2021/03/09,2021,,,
SUPRMERCADO JUSTO Y BUENO LA PINTADA,MEDELLIN PARA ANTIOQUIA,69593202,2020/01/10,ACTIVA,2021/03/31,2021,,,
MINIMERCADO JUSTO Y BUENO PARQUE ROSALES,BUCARAMANGA,9000477110,2020/11/30,ACTIVA,2021/03/17,2021,,,
JUSTO Y BUENO FALAN TOLIMA,HONDA,70580,2020/12/31,ACTIVA,2021/01/25,2021,5.124023999999999,-74.9515976,"Calle 4 # 6 - 16, Falan, Falán, Tolima, Colombia"
JUSTO Y BUENO SAN VICENTE DEL CAGUAN CAQUETA,FLORENCIA PARA EL CAQUETA,117202,2020/12/07,ACTIVA,2021/01/22,2021,2.1044521,-74.768356,"Calle 4 SUR # 9 A - 07 B, San Vicente Del Caguán, Caquetá, Colombia"
MINIMERCADO JUSTO Y BUENO SAN VICENTE DEL CAGUAN 2 CAQUETA,FLORENCIA PARA EL CAQUETA,118212,2021/02/11,ACTIVA,2021/02/11,2021,2.1162404,-74.7787409,"Cra. 7 # 13 - 35, San Vicente Del Caguán, Caquetá, Colombia"
SUPERMERCADO JUSTO Y BUENO ALVARADO,IBAGUE,310550,2019/11/19,ACTIVA,2021/03/25,2021,4.5457,-75.0125,"Calle 5 #6-57, Cajicá, Alvarado, Cundinamarca, Colombia"
SUPERMERCADOS JUSTO Y BUENO CALI-TORRES DE COMFANDI,CALI,1102933,2020/12/04,CANCELADA,2021/02/15,2021,,,
MINIMERCADO JUSTO Y BUENO NATILAN,CUCUTA,387444,2021/02/09,ACTIVA,2021/02/09,2021,,,
JUSTO Y BUENO SANTA ISABEL TOLIMA,IBAGUE,322918,2020/11/05,ACTIVA,2021/03/25,2021,4.713527,-75.09736199999999,"Calle 6 # 1-24, Santa Isabel, Tolima, Colombia"
JUSTO Y BUENO PALOCABILDO TOLIMA,HONDA,70473,2020/12/01,ACTIVA,2021/01/25,2021,5.079206999999999,-75.12056,"Calle 6 # 6 -02 BARRIO CENTRO, Palocabildo, Tolima, Colombia"
MINIMERCADO JUSTO Y BUENO EL LLANO,CUCUTA,305259,2016/11/17,ACTIVA,2021/03/29,2021,,,
SUPERMERCADO JUSTO Y BUENO YOPAL LLANO LINDO,CASANARE,145825,2019/11/28,ACTIVA,2021/02/26,2021,5.3027605,-72.4143622,"Calle 60 # 1 C Este - 15, Yopal, Casanare, Colombia"
SUPERMERCADO JUSTO Y BUENO PUERTO LLERAS META,VILLAVICENCIO,382325,2020/11/20,ACTIVA,2021/03/09,2021,3.2696101,-73.37638090000002,"Calle 6B # 3 -53, Puerto Lleras, Meta, Colombia"
JUSTO Y BUENO MAGDALENA EL RETEN,SANTA MARTA PARA EL MAGDALENA,236091,2020/12/02,ACTIVA,2021/03/30,2021,9.7942912,-74.78474469999999,"VIA 14 #12A -161, Plato, Magdalena, Colombia"
JUSTO Y BUENO BARRANQUILLA EL VALLE,BARRANQUILLA,751313,2019/12/04,ACTIVA,2021/03/31,2021,,,
MINIMERCADO JUSTO Y BUENO CALDAS PARQUE,ABURRA SUR,200200,2017/05/25,ACTIVA,2022/04/28,2022,,,
MINIMERCADO JUSTO Y BUENO CALI-CALDAS,CALI,1106938,2021/02/02,CANCELADA,2021/02/02,2021,3.4795337,-76.4995816,"Calle 70, Cra. 1 Bis #21 #, Cali, Valle del Cauca, Colombia"
SUPERMERCADO JUSTO Y BUENO TASAJERO,CUCUTA,380495,2020/10/21,ACTIVA,2021/03/31,2021,7.8994369,-72.5004062,"Av. 0 #1N-35, Barrio La ceiba, Cúcuta, Norte de Santander, Colombia"
JUSTO Y BUENO LAS FERIAS IBAGUE,IBAGUE,320175,2020/09/02,ACTIVA,2021/03/25,2021,,,
MINIMERCADO JUSTO Y BUENO LA GRAN SEÑORA,OCANA,34477,2019/06/07,ACTIVA,2021/02/17,2021,,,
MINIMERCADO JUSTO Y BUENO SAHAGUN PARQUE,MONTERIA,164211,2018/05/29,ACTIVA,2021/03/25,2021,,,
SUPERMERCADOS JUSTO Y BUENO LA UNION NARIÑO,PASTO,194668,2019/10/22,CANCELADA,2021/03/15,2021,,,
SUPERMERCADO JUSTO Y BUENO - PASTO PLAZA CARNAVAL -,PASTO,192351,2019/07/22,CANCELADA,2020/03/05,2020,,,
SUPERMERCADOS JUSTO Y BUENO PASTO EDS FATIMA,PASTO,193289,2019/08/26,CANCELADA,2021/03/11,2021,1.2024662,-77.2718001,"Carrera 11 # 15 A - 50, Nariño, Colombia"
MINIMERCADO JUSTO Y BUENO LA ISLA,BUCARAMANGA,9000372751,2017/04/12,CANCELADA,2017/04/12,2017,,,
MINIMERCADO JUSTO Y BUENO ALTAMIRA,BOGOTA,2738911,2016/09/29,ACTIVA,2021/03/19,2021,,,
MINIMERCADO JUSTO Y BUENO CIUDAD BERNA,BOGOTA,2725482,2016/08/25,ACTIVA,2021/03/19,2021,4.5816385,-74.1340626,"Dg. 51a Sur # 27 - 59, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO LAGO ALTAMIRA,BUCARAMANGA,9000390971,2017/12/05,ACTIVA,2021/03/17,2021,,,
SUPERMERCADO JUSTO Y BUENO ALTAMIRA 2,BOGOTA,3279908,2020/09/04,ACTIVA,2021/03/19,2021,4.5418007,-74.0873807,"Carrera 11 b este, Dg. 47 Sur # 46, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO GRAN COLOMBIA,CUCUTA,318329,2017/08/30,ACTIVA,2021/03/30,2021,,,
MINIMERCADO JUSTO Y BUENO GRAN YOMASA,BOGOTA,3073929,2019/02/26,ACTIVA,2021/03/19,2021,4.46829,-74.12841999999999,"Carrera 14 # 138 f, Cl. 43 Sur, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO LA URIBE,BOGOTA,3040940,2018/11/26,ACTIVA,2021/03/19,2021,4.6940624,-74.0564594,"Cra. 45 #106 - 15, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO SAN CRISTOBAL SUR,BOGOTA,2737447,2016/09/27,ACTIVA,2021/03/19,2021,4.46829,-74.12841999999999,"Carrera 14 # 138 f, Cl. 43 Sur, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO USME BOLONIA,BOGOTA,2780267,2017/02/14,ACTIVA,2021/03/19,2021,4.4847157,-73.8954502,"Cra. 2 #3 - 68, Fómeque, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO USME PUEBLO,BOGOTA,2738920,2016/09/29,ACTIVA,2021/03/19,2021,4.46829,-74.12841999999999,"Carrera 14 # 138 f, Cl. 43 Sur, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO USME SANTA LIBRADA,BOGOTA,2737481,2016/09/27,ACTIVA,2021/03/19,2021,4.46829,-74.12841999999999,"Carrera 14 # 138 f, Cl. 43 Sur, Bogotá, Colombia"
SUPERMERCADOS JUSTO Y BUENO CARTAGO-LA CAMPIÑA,CARTAGO,99785,2020/07/24,ACTIVA,2021/02/16,2021,4.7548825,-75.92789560000001,"Carrera 2, VIA SANTANA # 25, Cartago, Valle del Cauca, Colombia"
SUPERMERCADO JUSTO Y BUENO PORE,CASANARE,149503,2020/06/24,ACTIVA,2021/02/26,2021,5.7265201,-71.9944515,"Carrera 21 # 3 - 63, Pore, Casanare, Colombia"
MINIMERCADO JUSTO Y BUENO CENTENARIO,BOGOTA,2718605,2016/08/05,ACTIVA,2021/03/19,2021,4.6940624,-74.0564594,"Cra. 45 #106 - 15, Bogotá, Colombia"
SUPERMERCADO JUSTO Y BUENO LA POPA,VALLEDUPAR,166737,2019/11/13,ACTIVA,2021/02/17,2021,,,
SUPERMERCADO JUSTO Y BUENO HOBO HUILA,HUILA,338063,2020/02/28,ACTIVA,2021/03/26,2021,2.584042,-75.45223399999999,"Cl. 5 # 9 - 9, Hobo, Huila, Colombia"
MINIMERCADO JUSTO Y BUENO LUJAN,BOGOTA,2718603,2016/08/05,ACTIVA,2021/03/19,2021,4.4847157,-73.8954502,"Cra. 2 #3 - 68, Fómeque, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO VILLAVICENCIO PORFIA,VILLAVICENCIO,334594,2018/06/22,ACTIVA,2021/03/09,2021,4.074625,-73.6695666,"Carrera 43, Cl. 13 Sur #73, Villavicencio, Meta, Colombia"
SUPERMERCADOS JUSTO Y BUENO PASTO-CATAMBUCO,PASTO,201400,2020/08/10,CANCELADA,2021/03/24,2021,,,
SUPERMERCADO JUSTO Y BUENO GACHANCIPA CENTRO,BOGOTA,3307241,2020/11/09,ACTIVA,2021/03/19,2021,4.987919,-73.8767141,"Carrera 5 # 3 - 60 SUR, Cundinamarca, Colombia"
JUSTO Y BUENO INTERLAKEN IBAGUE,IBAGUE,323339,2020/11/17,ACTIVA,2021/03/25,2021,4.4441375,-75.2328599,"a 7-86,, Cl. 19 #72, Ibagué, Tolima, Colombia"
JUSTO Y BUENO PLAZA EL JARDIN IBAGUE,IBAGUE,323033,2020/11/09,ACTIVA,2021/03/25,2021,4.442495,-75.175636,"Carrera 5 # 96-212 BARRIO EL JARDIN, Ibagué, Tolima, Colombia"
SUPERMERCADO JUSTO Y BUENO BARLOVENTO IBAGUE,IBAGUE,313033,2020/02/07,ACTIVA,2021/03/25,2021,4.4451379,-75.2445454,"Cl. 8 #2-3, Ibagué, Tolima, Colombia"
SUPERMERCADO JUSTO Y BUENO EL POBLADO IBAGUE,IBAGUE,301493,2019/03/11,ACTIVA,2021/03/25,2021,4.4032826,-75.1470705,"Cl. 143 #51-11 SUR, Ibagué, Tolima, Colombia"
SUPERMERCADO JUSTO Y BUENO EL TUNAL IBAGUE,IBAGUE,314991,2020/04/01,ACTIVA,2021/03/25,2021,4.442495,-75.175636,"Carrera 5 # 96-212 BARRIO EL JARDIN, Ibagué, Tolima, Colombia"
SUPERMERCADO JUSTO Y BUENO IBAGUE AMBALA,IBAGUE,279489,2017/05/23,ACTIVA,2021/03/23,2021,4.442495,-75.175636,"Carrera 5 # 96-212 BARRIO EL JARDIN, Ibagué, Tolima, Colombia"
MINIMERCADO JUSTO Y BUENO ATACO TOLIMA,SUR Y ORIENTE DEL TOLIMA,106657,2021/02/11,ACTIVA,2021/02/11,2021,3.5928177,-75.38343809999999,"Carrera 5 A # 8 - 21, Ataco, Tolima, Colombia"
MINIMERCADO JUSTO Y BUENO SAN PEDRO DE LOS MILAGROS,MEDELLIN PARA ANTIOQUIA,65856602,2018/05/15,CANCELADA,2020/03/30,2020,,,
SUPERMERCADO JUSTO Y BUENO LA ESTRELLA LA TABLAZA,ABURRA SUR,235364,2020/11/18,ACTIVA,2021/03/30,2021,6.120185999999999,-75.63362219999999,"Cl 100 S #49-95, La Estrella, Antioquia, Colombia"
SUPERMERCADO JUSTO Y BUENO BOSA LAURELES,BOGOTA,3194296,2019/11/28,ACTIVA,2021/03/19,2021,4.7385507,-74.0649174,"Cra. 59 # 152 - 49 local 202, Bogotá, Colombia"
SUPERMERCADOS JUSTO Y BUENO CHACHAGUI,PASTO,200038,2020/06/19,CANCELADA,2021/03/15,2021,,,
SUPERMERCADOS JUSTO Y BUENO POPAYAN-TERRAPLAZA,CAUCA,206574,2020/11/20,CANCELADA,2021/02/17,2021,2.487134,-76.56043869999999,"Norte de la cuidad, Cra. 9 #73 AN -200 Norte, Popayán, Cauca, Colombia"
MINIMERCADO JUSTO Y BUENO BUGA-MARIA LUISA,BUGA,77052,2021/02/19,ACTIVA,2021/02/19,2021,,,
SUPERMERCADOS JUSTO Y BUENO BUGA-ESTAMBUL,BUGA,74662,2020/06/19,ACTIVA,2021/02/16,2021,3.8947151,-76.301245,"Cl 1 # 11 - 88, Guadalajara de Buga, Valle del Cauca, Colombia"
MINIMERCADO JUSTO Y BUENO LAS CLARISAS,BUCARAMANGA,9000375036,2017/05/11,ACTIVA,2021/03/17,2021,,,
MINIMERCADO JUSTO Y BUENO PIEDECUESTA CENTRO,BUCARAMANGA,9000355961,2016/09/02,ACTIVA,2021/03/17,2021,7.0010993,-73.05842870000001,"Piedecuesta, Santander, Colombia"
SUPERMERCADO JUSTO Y BUENO MEDELLIN POBLADO PARQUE,MEDELLIN PARA ANTIOQUIA,69914602,2020/02/19,ACTIVA,2021/03/31,2021,6.210854899999999,-75.5708872,"Cl 10 #43A - 06, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia"
MINIMERCADO JUSTO Y BUENO CONTADOR,BOGOTA,2974236,2018/06/18,CANCELADA,2019/03/21,2019,4.7201596,-74.0454204,"Cl 136 #18-2 a 18-82, Bogotá, Colombia"
SUPERMERCADO JUSTO Y BUENO CONTADOR,BOGOTA,3189824,2019/11/13,ACTIVA,2021/03/19,2021,4.7201596,-74.0454204,"Cl 136 #18-2 a 18-82, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO CEDRO GOLF,BOGOTA,2878959,2017/10/10,ACTIVA,2021/03/19,2021,4.7249606,-74.031607,"Cl 147 #7G-59, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO BALCONES DE MERCURIO,BOGOTA,2812804,2017/05/05,ACTIVA,2021/03/19,2021,4.5905257,-74.207272,"Dg. 32 #10-40, Soacha, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO SOACHA EL DORADO,BOGOTA,2758680,2016/11/30,ACTIVA,2021/03/19,2021,4.5795628,-74.2165745,"Cl 15 #3C-09, Soacha, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO SAN CIPRIANO,BOGOTA,2885502,2017/10/26,ACTIVA,2021/03/19,2021,4.7489332,-74.05361909999999,"Cl 167 #54-37, Suba, Bogotá, Cundinamarca, Colombia"
SUPERMERCADOS JUSTO Y BUENO - PASTO CENTRO,PASTO,194608,2019/10/18,CANCELADA,2020/03/05,2020,,,
SUPERMERCADO JUSTO Y BUENO FONTIBON LA FELICIDAD,BOGOTA,3310501,2020/11/18,ACTIVA,2021/03/19,2021,4.660312,-74.11878899999999,"Cl. 23 #72a-80, Bogotá, Colombia"
SUPERMERCADO JUSTO Y BUENO JYB ALAMOS NEIVA,HUILA,313192,2018/05/09,ACTIVA,2021/03/05,2021,2.9663804,-75.2958323,"Cra. 1 # 70 - 123, Neiva, Huila, Colombia"
SUPERMERCADO JUSTO Y BUENO MAXDUQUE,HUILA,324227,2019/03/11,ACTIVA,2021/03/23,2021,2.9074561,-75.2706735,"Cl 21 S #28-88, Neiva, Huila, Colombia"
MINIMERCADO JUSTO Y BUENO BELLO CABAÑAS LA QUINTA,MEDELLIN PARA ANTIOQUIA,63602302,2017/05/30,ACTIVA,2021/03/31,2021,6.313872399999999,-75.5649968,"Cl 24a #58c-03, Florencia, Bello, Antioquia, Colombia"
SUPERMERCADO JUSTO Y BUENO PAIPA LAS QUINTAS,DUITAMA,94975,2019/05/27,CANCELADA,2020/03/11,2020,,,
SUPERMERCADO JUSTO Y BUENO PAIPA VIA,DUITAMA,94976,2019/05/27,ACTIVA,2021/03/08,2021,5.775975,-73.11749139999999,"Cl 25 #15-80, Paipa, Boyacá, Colombia"
MINIMERCADO JUSTO Y BUENO QUINTAS DE SAN ISIDRO,BUCARAMANGA,9000466293,2020/07/29,ACTIVA,2021/03/17,2021,4.7062477,-74.200627,"el Hato, Cra. 2 #19-02, Funza, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO SAN ISIDRO,BOGOTA,2737460,2016/09/27,ACTIVA,2021/03/19,2021,4.6940624,-74.0564594,"Cra. 45 #106 - 15, Bogotá, Colombia"
SUPERMERCADO JUSTO Y BUENO SINCELEJO PLAZA DE MAJAGUAL,SINCELEJO,113597,2020/02/11,ACTIVA,2021/03/23,2021,9.296028999999999,-75.3964807,"Cl 28 #16 49, Sincelejo, Sucre, Colombia"
SUPERMERCADOS JUSTO Y BUENO POPAYAN-LOMAS DE GRANADA,CAUCA,206947,2020/12/04,CANCELADA,2021/02/17,2021,2.4556546,-76.6392639,"Cl 5 # 50-88, Popayán, Cauca, Colombia"
MINIMERCADO JUSTO Y BUENO TOCAIMA,GIRARDOT,80533,2016/06/22,CANCELADA,2019/03/21,2019,,,
SUPERMERCADO JUSTO Y BUENO PITALITO 2,HUILA,306105,2017/12/11,ACTIVA,2021/02/19,2021,1.8444317,-76.04858759999999,"Dg 3 Sur #15-60, Pitalito, Huila, Colombia"
SUPERMERCADO JUSTO Y BUENO PITALITO 3,HUILA,317125,2018/09/04,ACTIVA,2021/03/05,2021,1.8489228,-76.0442253,"Cl 5 #16A-142, Pitalito, Huila, Colombia"
SUPERMERCADO JUSTO Y BUENO PITALITO 4,HUILA,318761,2018/09/27,ACTIVA,2021/03/19,2021,1.8489228,-76.0442253,"Cl 5 #16A-142, Pitalito, Huila, Colombia"
SUPERMERCADO JUSTO Y BUENO PITALITO LOS LAGOS,HUILA,327529,2019/05/16,ACTIVA,2021/03/25,2021,1.8494315,-76.0484005,"Cra. 4 #2-18, Pitalito, Huila, Colombia"
MINIMERCADO JUSTO Y BUENO BELLO RIACHUELOS,MEDELLIN PARA ANTIOQUIA,67877502,2019/03/22,ACTIVA,2021/03/31,2021,6.336198,-75.5709033,"Cl 52B # 65-08, Riachuelos, Bello, Antioquia, Colombia"
MINIMERCADO JUSTO Y BUENO MUTIS,BUCARAMANGA,9000370245,2017/03/15,ACTIVA,2021/03/17,2021,,,
MINIMERCADO JUSTO Y BUENO ENGATIVA PUEBLO,BOGOTA,2751025,2016/11/02,ACTIVA,2021/03/19,2021,4.46829,-74.12841999999999,"Carrera 14 # 138 f, Cl. 43 Sur, Bogotá, Colombia"
SUPERMERCADO JUSTO Y BUENO ENGATIVA PUEBLO 2,BOGOTA,2776147,2017/02/03,ACTIVA,2021/03/19,2021,4.6188644,-74.18206219999999,"Cra. 84a #56 Sur, Kennedy, Bogotá, Colombia"
JUSTO Y BUENO BARRANQUILLA CALLE 72,BARRANQUILLA,774215,2020/11/09,ACTIVA,2021/03/31,2021,11.0015014,-74.79791209999999,"Cl 72 # 58 - 52, Nte. Centro Historico, Barranquilla, Atlántico, Colombia"
SUPERMERCADO JUSTO Y BUENO SANTA HELENITA,BOGOTA,3194290,2019/11/28,ACTIVA,2021/03/19,2021,4.6935316,-74.1032455,"Cl 72 #81a27, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO SOGAMOSO PUENTE PESCA,SOGAMOSO,73580,2018/01/29,ACTIVA,2021/03/08,2021,5.7131665,-72.93017739999999,"Cl 8 #11-53/47, Sogamoso, Boyacá, Colombia"
MINIMERCADO JUSTO Y BUENO DUITAMA AMERICAS,DUITAMA,87595,2017/11/15,ACTIVA,2021/03/08,2021,5.818239,-73.0356619,"Cl 8 #24-18, Duitama, Boyacá, Colombia"
MINIMERCADO JUSTO Y BUENO ARGELIA,BOGOTA,2696329,2016/06/09,CANCELADA,2017/03/10,2017,,,
MINIMERCADO JUSTO Y BUENO LA ESTANCIA,BOGOTA,2694514,2016/06/03,CANCELADA,2016/06/03,2016,,,
SUPERMERCADO JUSTO Y BUENO TIMANA,HUILA,318760,2018/09/27,ACTIVA,2021/03/19,2021,1.9731313,-75.9322803,"Cl 8 #3-68, Timana, Huila, Colombia"
MINIMERCADO JUSTO Y BUENO ALPES,BOGOTA,2780275,2017/02/14,ACTIVA,2021/03/19,2021,4.5920681,-74.0738786,"Cl. 6d #2 a 28, La Candelaria, Bogotá, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO ZIPAQUIRA LA PAZ,BOGOTA,2982072,2018/07/06,ACTIVA,2021/03/19,2021,5.010197499999999,-73.99009769999999,"Cl. 4 # 32 - 17, Zipaquirá, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO CHICO 93,BOGOTA,2734905,2016/09/20,ACTIVA,2021/03/19,2021,4.679359000000001,-74.0521487,"Cl 93b #16-52, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO RIO DE ORO,AGUACHICA,45718,2017/10/02,ACTIVA,2021/02/23,2021,8.291275599999999,-73.3851411,"Cl. 1 #1A-09, Río de Oro, Cesar, Colombia"
SUPERMERCADOS JUSTO Y BUENO POPAYAN-CADILLAL,CAUCA,203274,2020/08/10,ACTIVA,2021/02/16,2021,2.4459752,-76.6123588,"Cl. 1 Nte. # 14 - 41, Popayán, Cauca, Colombia"
JUSTO Y BUENO CARTAGENA EL CAMPESTRE,CARTAGENA,43167902,2020/03/12,ACTIVA,2021/03/26,2021,10.389985,-75.4861755,"Cra. 68 #27B-10, San Pedro, Cartagena de Indias, Bolívar, Colombia"
MINIMERCADO JUSTO Y BUENO PAZ DE ARIPORO,CASANARE,145824,2019/11/28,ACTIVA,2021/02/26,2021,5.8814578,-71.89387479999999,"Cl. 10 # 9 - 39, Paz de Ariporo, Casanare, Colombia"
MINIMERCADO JUSTO Y BUENO CHIQUINQUIRA PLAZA,TUNJA,189120,2021/03/09,ACTIVA,2021/03/09,2021,5.613133599999999,-73.8200457,"Cl. 10 # 9-29, Chiquinquirá, Boyacá, Colombia"
MINIMERCADO JUSTO Y BUENO TIERRALTA,MONTERIA,172695,2019/06/12,ACTIVA,2021/03/25,2021,8.1725018,-76.0604539,"Cl. 10 #16-84, Tierralta, Córdoba, Colombia"
MINIMERCADO JUSTO Y BUENO MOTILONES,CUCUTA,311759,2017/04/07,ACTIVA,2021/03/30,2021,7.918969,-72.5225147,"Cl. 10 #2-58, Br. Motilones, Cúcuta, Norte de Santander, Colombia"
SUPERMERCADOS JUSTO Y BUENO CALI-COLSEGUROS,CALI,1090611,2020/08/12,CANCELADA,2021/02/15,2021,,,
JUSTO Y BUENO BARRANQUILLA SAN MARTIN,BARRANQUILLA,763631,2020/07/22,ACTIVA,2021/03/31,2021,10.9602823,-74.80097219999999,"Cl. 47 # 16 - 79, Suroccidente, Barranquilla, Atlántico, Colombia"
MINIMERCADO JUSTO Y BUENO LA LOMA,VALLEDUPAR,149880,2018/01/11,ACTIVA,2021/02/12,2021,,,
MINIMERCADO JUSTO Y BUENO SAN MARTIN,AGUACHICA,42730,2016/09/26,ACTIVA,2021/02/18,2021,,,
MINIMERCADO JUSTO Y BUENO SAN MARTIN,VILLAVICENCIO,319360,2017/08/17,ACTIVA,2021/03/26,2021,,,
MINIMERCADO JUSTO Y BUENO POLIDEPORTIVO SAN BERNARDO,BUCARAMANGA,9000477389,2020/12/04,ACTIVA,2021/03/17,2021,,,
MINIMERCADO JUSTO Y BUENO SAN BERNARDO DEL VIENTO,MONTERIA,174911,2019/09/19,ACTIVA,2021/03/25,2021,9.3531401,-75.9526741,"Cl. 10 #7 - 06, San Bernardo Del Viento, Córdoba, Colombia"
MINIMERCADO JUSTO Y BUENO SOPETRAN,MEDELLIN PARA ANTIOQUIA,67878002,2019/03/22,ACTIVA,2021/03/31,2021,6.5012158,-75.74235879999999,"Cl. 10 #9-20, Sopetrán, Antioquia, Colombia"
JUSTO Y BUENO ATLANTICO GALAPA BARRIO ARRIBA,BARRANQUILLA,776098,2020/12/01,ACTIVA,2021/03/31,2021,10.8995783,-74.88578319999999,"# a 10-69 Carrera 18 101, Galapa, Atlántico, Colombia"
JUSTO Y BUENO MINIMERCADO BOLIVAR SAN JUAN NEPOMUCENO,CARTAGENA,45822802,2021/08/10,ACTIVA,2021/08/10,2021,9.9521544,-75.08158949999999,"Cl. 11 #11-2 a 11-90, San Juán Nepomuceno, Bolívar, Colombia"
MINIMERCADO JUSTO Y BUENO SOGAMOSO COLISEO,SOGAMOSO,74542,2018/04/18,CANCELADA,2021/03/08,2021,5.722699899999999,-72.94132210000001,"Cl. 11 #28-45, Sogamoso, Boyacá, Colombia"
MINIMERCADO JUSTO Y BUENO BARRANCA CL 50,BARRANCABERMEJA,103885,2016/05/13,ACTIVA,2021/03/12,2021,,,
MINIMERCADO JUSTO Y BUENO BARRANCA YARIMA,BARRANCABERMEJA,105542,2016/09/30,ACTIVA,2021/03/12,2021,7.0512788,-73.8423612,"66 #37-71, Barrancabermeja, Santander, Colombia"
MINIMERCADO JUSTO Y BUENO BARRANCAS,BOGOTA,2878965,2017/10/10,ACTIVA,2021/03/19,2021,4.730423399999999,-74.0262005,"Cl. 155 #7 C - 05, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO LA CARBONERA,LA GUAJIRA,141869,2017/11/17,ACTIVA,2021/02/10,2021,10.9557581,-72.7888255,"Cl. 11 #7 91-93, Barrancas, La Guajira, Colombia"
MINIMERCADO JUSTO Y BUENO LA VALLENATA,LA GUAJIRA,152501,2019/07/11,ACTIVA,2021/02/11,2021,,,
MINIMERCADO JUSTO Y BUENO WAYU,LA GUAJIRA,147367,2018/10/10,ACTIVA,2021/02/11,2021,,,
MINIMERCADO JUSTO Y BUENO OIBA,BUCARAMANGA,9000382390,2017/08/08,CANCELADA,2021/03/17,2021,,,
MINIMERCADO JUSTO Y BUENO PARQUE TURBAY,BUCARAMANGA,9000345366,2016/04/25,ACTIVA,2021/03/17,2021,,,
